fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,CIHigh,CILow,MOS
0.09862042432020218,0.03215765179708032,-0.032048178422665725,0.11786854409730009,0.06030027995137837,-0.06414082386727771,1.765816215,1.400850451,1.583333333
-0.012932315136267802,-0.03020781658473789,0.018587704627033297,0.0752221469672889,-0.0333644989533675,0.012295459208849143,3.430356437,3.002976896,3.216666667
-0.02002882695896085,0.003522097505779945,0.003520136266183596,0.04399282677428995,0.0959976458872316,0.010089965940664013,2.624756782,2.153020996,2.388888889
-0.01025005041316096,0.28474170647095215,-0.010075500771899146,-0.029399176519698932,0.04027792369714434,0.004225361296866022,1.26447695,1.068856384,1.166666667
-0.006603780044837644,-0.07143432880190391,0.021052876718869493,0.05197460344711984,-0.09525917747582856,0.010466120260586275,3.94604759,3.313211669,3.62962963
-0.01096836719713189,-0.0781462583721408,0.00043205871483176624,-0.03301084179499587,0.04000863470465891,0.007699962707642067,4.373132173,3.780713981,4.076923077
-0.020025577326962623,0.003463604378012421,0.0035329804512156757,0.04402737091933671,0.096023851058928,0.010105839668331576,3.051922047,2.603250367,2.827586207
-0.006719043609131916,-0.07031367839407231,0.007866837396269283,-0.024413118745498518,-0.10541245721615534,0.0007850663861027189,4.592530589,4.157469411,4.375
-0.006589378558280906,-0.07223791875657533,0.008221944558341666,-0.02336354097538334,-0.10464827506336633,0.0012121730206135944,4.386792309,3.909503987,4.148148148
-0.011031245038409484,-0.025070196967112997,-0.11140687403050972,0.07659100911037539,-0.0134896107528359,0.024411793042349302,3.531309226,3.020414912,3.275862069
-0.010971541214516222,-0.07809217640343934,0.00042205245268873954,-0.03304029247068997,0.039976532980260264,0.00768671749185141,4.225768921,3.636300045,3.931034483
0.27615432115956934,-0.013458731355110892,0.08076434361175325,-0.11071215933230895,0.0923174153550168,0.08507504984220872,3.210241176,2.419388454,2.814814815
-0.010971108456283555,-0.07809588458793752,0.00042364955678597687,-0.03303700573781099,0.03997221549608527,0.007688009540823658,4.329362543,3.770637457,4.05
-0.01348593032650726,-0.041168142399807116,0.006626842214188313,0.022629707937602883,0.035467065992432094,0.009037679406560343,3.653463529,3.070674402,3.362068966
-0.04293057188776724,0.06697809470229193,-0.21370289498359213,0.029598288385538477,0.00016547788509906327,-0.27345077841383053,3.764962853,3.028140595,3.396551724
-0.020088424040138185,0.004104752482470011,0.003417893563693,0.04367395353074526,0.09577031464948531,0.009974351201011452,3.24043084,2.828534677,3.034482759
-0.020045248096892645,0.003777051836420631,0.0034712859216296985,0.043851439426146166,0.09588803681942903,0.010030169127615243,3.060916712,2.639083288,2.85
-0.006923880346298976,-0.06703682917290213,0.020248049241499335,0.04957635210151747,-0.09692725257058678,0.009514074075015304,4.24461591,3.686418572,3.965517241
0.18142708721226214,-0.04513486337973531,0.06740703939673354,-0.010435915556601448,0.11178439317851344,0.07110255450103807,2.535804889,2.019750667,2.277777778
-0.012934191855154833,-0.03017853244942375,0.018582141063112883,0.07520596892036756,-0.033376187948853026,0.012288747261808635,3.394160216,2.89155407,3.142857143
-0.009664720634819409,-0.055669194993886485,-0.018011386005225116,-0.14482790995050437,-0.053860377207994414,-0.012252630006549576,4.785550297,4.325560814,4.555555556
-0.010900569378213164,-0.018711761167246887,-0.19042021193802536,0.0278942111601518,-0.01019207832567245,0.025245765703897066,2.646890722,2.056812981,2.351851852
-0.01992406954972013,-0.05034319176048197,0.0611974059258298,0.08892436707889075,-0.08787205006079085,-0.1170192200837374,3.824198457,3.329647696,3.576923077
-0.010197732793462472,-0.05412851745278859,0.013453836993308389,0.036133856079203455,-0.0308877540308383,0.009276887191820906,3.720526178,3.246140488,3.483333333
